legacy_switch,interface,vlan_id,neighbor_name,neighbor_interface
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet4/0/46,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet4/0/48,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/10,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/11,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/15,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/16,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/17,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/21,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/22,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/26,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/27,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/28,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/29,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/32,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/35,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/37,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/39,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/43,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/44,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/45,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet5/0/48,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/2,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/3,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/4,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/6,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/7,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/8,76,SEP08000FF92F9A,Port 1
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/9,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/10,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/11,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/12,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/14,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/15,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/17,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/18,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/19,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/20,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/22,74,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/23,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/25,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/28,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/29,713,CEN-CSB2-0A-AP01,Gig 0
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/30,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/33,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/35,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/37,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/42,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/43,606,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/45,154,,
CEN-CSB2-0A-ACCSW1-STk.xcmmc.nhs.uk,GigabitEthernet6/0/48,154,,
